Product_id,Selling_Price
SHOE3URGYEVZ55GD,2966.919144
NKCE9PFFQHU7GTU7,9415.177682
CRTECN2RCH9CG4SA,6082.694665
TSHEHU5RWUGEAJFE,5289.921895
PBXE92G5YEA7JAHZ,5047.528195
ACCE8XUCYRB9ATHZ,4204.920112
CRTECN2QWEDYMDNQ,722.5025681
PTPEYCF7GZU2T54E,2331.036296
SHOEC9FZ3BAF7ASF,4157.168135
CAGE7DSFQGVEGHC8,6071.496136
SHODUMFYWTPDYNX6,5198.03254
ACCE6P3BBZD72UJ6,1179.630853
NKCEFG3CHGEHMRTD,3086.341875
RNGEDAKBYYVCFWZP,7582.508732
TROEGZ65YHBQKG9T,5824.133588
BRAEDSKCXVNYXGA6,1626.565784
NKCE9ZVGMHZVTF2D,4613.245946
WATDUKHHH4SQXDAK,5186.266944
CAGE745BJ67RZCRR,2453.206278
PCSEAKVBNSFWGBGE,1246.787643
TSHEHV9TPRUBUENE,4526.7155
SHOEY8RMVZV3UY3A,3890.223542
TOPEGWUTW6GWYSBE,2196.682045
ACCDQDYBYVQZNHCH,8758.600809
MUGEBFGF6MDQGHBG,4141.129366
CAGE6HHHUHFQSAPW,493.5306566
RNGE7GVYAP66GRDD,4232.034254
PBXE5SUCYEBBSFXJ,10473.22119
BRAEBBMQZBZHCFAJ,4405.977219
BRAEAC839PBQV9KF,1210.235593
BRAEAW9HT2EUZD3X,2078.253105
SHIE2QTSMSXF9QAH,3723.350683
RTRD6FYYWFHEYJYE,5306.863139
CAGEFPY9ZSFFNVAW,9868.132062
ACCEGKTSGJEEVTZ4,935.7773899
AIREDJCGZN2HKZHJ,3221.392913
BRAEA5MZ8VZHNGGH,7682.607431
CRTECN2QX53WHTKZ,2740.748674
JWSEBCY4HDWGJZBT,1453.17058
BRAEB2ZTVYY3UKWA,1761.510706
WATDZMBRPYAYTP4G,7372.624175
TOPE7WAUFEYYDXKG,10407.40041
TSHE4DTF53HPYMU4,4180.905919
BLAEE3YXZGWWT8UD,6367.529841
RNGE7M925YCWZZRR,6766.77326
BKPEGXWHXG4GZWET,1066.661582
RTRE8GJUFNETVUMZ,5209.184723
SWTECXPHFVTHWJF7,10819.45748
SHIECKYBNNY2BNZD,4316.710718
WATE7GP3JZMFEGZG,11046.81151
CAGE68FFHZRTSZS5,4184.469703
ACCEGYP2TMX2NUPH,5685.236684
NKCE9YFBBNJ82UVB,4182.004789
HMBDRUCNJSJQRRGC,6517.864394
CAGE3GFTQ3UHZ4TC,838.6278603
NKCDTAXF2EYZ7MP8,3015.653094
LJGEYSUNTPQZG4ZG,938.4213932
TOPEGF4KEGGVMSXX,5372.045255
TSHECQKNFFER2ERM,3754.790911
PBXE9YWGTS7NGYKT,2123.514106
WATDZ5HGXEYDHBWD,13048.87755
PRCDVFAFM2FPJBMZ,1716.982912
PTPE2F33QGYXMHGW,4036.566233
KRTEJCZ4M7FD3NJS,2712.203405
NKCEAPCYFBP4UJ3V,3118.557029
CAGEBTJBRFGAUQQB,5167.357524
MUGEAGGKZFYBUMP9,2507.26653
ACCEAZCVGGGWZGKU,834.8035356
CRTECN2QVV7UJQNH,4945.247902
NKCDXEGWS7VWXSEJ,2737.294701
NKCDY44FMPNQHFFN,1384.443343
NKCE8JXS2AAKUGGD,3726.403029
RNGE88FRWWZECGGM,7096.038174
BRAE7GU9K3E2PWGC,405.3761016
VASEHU9W3N9RDPGZ,7727.392461
PCSEC86VSX45XVZS,12445.17142
NKCE49ATF8BFHDVP,1529.315691
KTAEHETVCXXZRXGK,10593.97727
KTAEHE9HAED4VUQB,5497.901719
PACE472CMNPGQY2W,2705.555984
NKCEAPCYFTHYVARD,569.5388236
SHODPH4GZWVXE5RB,1004.428173
BRAEB3KBY393GUHA,10463.22323
BRAEB2S8RZZRXMT3,2303.587582
PCSEAH5WWRYGEVGZ,7581.713866
NKCEAVZ3C9CRDB6Z,363.3542696
RTRDZTF9URF2UFPF,9376.969496
CAGE6HYJDNZJVADS,4610.91519
SWSEBHCPZGHMBKJY,3835.546193
ACCDQGVSDZ92ZWGW,2967.325159
NKCE4CSZUZWHUTFS,443.6704025
ACCEGKFHRFGN6XZB,860.4162608
BRAECGQ4GW73HJFV,945.6484689
CRTECN2QXZ9ETCGB,3717.207499
MUGE6A5HZUJ924WH,2435.012331
BRAEE6YMK83RB9MZ,854.6920629
TMLED6G5MJQGNZHS,4579.902805
NKCEFGFUZURHNH6R,2981.03533
NKCE7ZPRQX9SBZXN,2441.565238
VANE3KUFUXF2CVHU,5375.498402
NKCED6EYN4ZPK9AA,8134.712983
RNGEDF5HDGKZGA3T,1230.967425
ACCEAZCVVFPBJAGB,1162.078966
PBXEDCSE8CHTATYY,4513.400716
TOPEFYB6HRPPCD8R,7002.727792
RTRDTSBQW94HJ8VT,187.7017131
NKCEYGTGJ65HSJ9Y,2269.132411
NKCEFFFPGEJSTBJP,464.2556356
NKCDYASFYGXZESTM,3223.449414
NKCE6SR4H3EHXWNA,3790.069786
AUDCY8T7KPEG3ZZF,6007.00555
NKCDWBPZCHZEYT7S,3706.459518
NKCDYARBFFBQYKFH,3848.759196
TOPEBZYTWUYMJXSG,5255.287247
DRPEG3ZH7GJFFZDM,6509.008057
SNDE6KNAQN3GFRQG,7465.044261
WFCEHYZMGJQWVVZU,5576.817198
ACCEGZ6BRBTGQWZY,4016.6108
CRTECN2QXH4N9WZS,2703.298783
PTPDZYCEDURXTYRF,2034.519842
ARPEEMC95HMYAJNH,5521.761606
SFFEGKYYDWTZTEQC,4236.654429
PCSEC86VCFQYV6QG,6371.546268
BCHEHYMBZQ8ABUUY,1702.853435
RNGE87FCQJ9GRKWZ,4959.786753
NKCE5ZHWX6Z8PBFH,2063.784318
BRFEJYHNGYSX9T9D,3336.421311
TOPE7ZHYQFFHPCBX,4770.593433
CAGED6YFBH8NZQM8,712.5268811
STREDF58JH3GQZF9,2716.145213
BRAEA5MZDQKHUQCT,3304.137138
MUGEBFGF6ZUHKH4C,628.155655
CRTECYY4GFDJFKBD,4590.153476
WATDZRZGZAM7HDGV,6919.009897
CRTEHSSCVTZ3DB72,1095.902374
NKCDXZGUZKNYVXG9,11693.26022
TOPEBN6MZNGGZEMY,10917.88563
MUGEACY8VQRMM4FX,2379.208193
NKCE5UY9HQTQ8TBG,7636.816301
SCHE4ZYTVE8DY5PP,3516.230515
RNGE9GWPJH9MMNWX,5846.638698
CAGE8FG3CYVFG2GM,2711.539894
SHIEHXZMQPC4GT6F,901.2381643
ACBEHDU9Z9DGZP9Z,5351.119959
BRAE6KWFPZWJ2FHH,1998.912215
TSHE8CAWEGE3CUPM,3723.132514
SHIE9J6PFGP9DZAH,4097.01822
CAGEYFZWNCKDDXXQ,1265.755739
JCKEEABZDWF9VU7N,6937.63862
SOPEJ7SCRS3SKFGP,4051.813422
WATE9MVXHMTCFZSP,698.6799532
CRTECN2QXMXFUYRD,1387.532882
RNGE96Y49HCWGUGH,928.0241856
BRAE9RDQYNWZBYJF,1997.084
RTRECFHX3TDFD9SP,8246.995586
BRAE59YTMB36ZVFG,8192.818572
ACCEGZ6B9MYUTYST,6432.900538
SHIEF8DUHZJP8MVC,791.8031993
LJGEG52SCZ5WZBKZ,4508.23094
SHTECN9HDECRYPF8,6813.872269
CSKEH3JPF4EJVBSF,6961.654294
BRAEBBYRYT9WDJRQ,980.5360433
SFFEGGJYFJWAV4HV,3623.154522
CBKEHGUY3GEHDSFY,5467.544337
NKCE73V3DADAVHDU,3950.914225
TOPEGF6QDCGCHHXY,932.4318133
RNGE3YSWFWYYHNCA,5711.171428
NKCE8HSQJQBPRSGY,6342.757779
CAGDU9C3QVCBMQKQ,3525.410352
BRAEDQDFMNC6MQZW,1183.644995
SHOECB92BGNGSZGZ,672.0067273
DREEAVBXKQUUVJUT,4373.084866
WCKE2TFYZGPGDGGV,4323.761102
CAGE9AGRUGPHV5FM,6835.289975
BRAEBB6TT8GKVG8A,2204.57296
CRTECN2QUCSMF4SX,2937.064873
BCHEHYUKDZZPZBH2,2285.31523
BRAE8JUHJB794RZY,7506.12338
BRAE4DJMZCWYGDJU,4985.213263
GLSEJGVBRQMYV7NE,6747.469621
NKCE9Q93HRESPRBU,5847.556029
NKCECATQF8ZXGXJS,566.4764577
ETHEJG7NHGRFGHHK,11366.00848
NKCEASCZBAEB2Y63,2695.071756
ACCDSY8ERUYRYSUA,1372.019617
BRAEDH76V3J4FBWQ,6756.566938
HACEGPF9FJFJQU2R,781.1536255
ACCEGBTPV5PPBHVD,6002.989491
PCSEAH5WCDGS8YCZ,2721.646177
RTRDRUZCPNJ3MTAT,560.7443237
PBXE68H4WBX5AFCH,3232.35046
RNGEHFDYHVSR3SMH,3023.731573
DREEDR97ZHGNPWFR,5555.324576
NKCE9ZGXGSETFAZU,2789.268123
SWDEGU4MDSDGGJHN,1124.672333
PCSE3X2TJCZGDYYZ,16659.4439
MUGEACY86QBJGTZA,4188.266172
CRTECN2QXC7HYKPG,8546.789969
NKCDTAXFXWPKGZAN,524.8291346
USGE9ZHVSVH9FVHP,1062.782402
TROEHQYAHGHUEXXZ,6227.297338
NKCED8SK6UNMAZST,6583.523362
TUNE8XCD5NGNPDYJ,1248.192091
KRTE7X8NADSVDEET,7605.320962
FABE789N7XA5E9GY,3753.078669
IRNEGYYU2ZVJQQ5T,4487.462211
ACCEH5Z2YUKYQBFP,4287.221768
FABEADKAG5XYGZHK,2921.526065
BRAEDSGAUHAZHBY5,6178.30697
CSKEH3JPCEGTMZFP,3870.497947
SUDEGVG6YTPMYPU4,1943.310199
NKCE48ZU6EAYFSCM,2202.50851
SNDEDFE6QPNQRAXF,9472.280501
SFFEGP24CR5VDNZC,7241.923394
TOPEGGE5GRFUTGGB,8759.607256
EMLEGMZRZGDARGR8,4041.414434
CRTECN2QVPG3DY7K,2880.307576
MUGE8VY8HZAM3ZRK,710.1511634
SNDEGAJFFK2KKKRF,4337.963553
BRAEDASWQDSYNUV3,7629.585388
PCSDY5AHM2SEJM4K,5649.737189
NKCECG6ZNH9NXFFH,4211.80688
WATECE855W5YFE3H,3113.605381
SHODWMHHCXTD47NQ,5432.907664
CRTECN2QYCZPHYHH,2935.119643
GOGEHZ5P6TWYBFXB,2576.925703
TCVEHSMY2TNTCKNC,7940.066908
SFFEH2FGABYNF47W,5145.199955
MUGEAGGKZFD7ME7F,1718.098272
TOPE7QTUGVGEFKH6,3671.483875
TSHE4S26ZSFE9JTB,3200.684547
MUGEGZUJBNU4Y2CH,577.8327299
WATDUNJ7PGYUWDGQ,8404.593445
NKCEAJKYW5CDKBEV,9460.887556
PACDZUDMCHKDHGXA,3254.160132
BRAE8TFHGXKFFMAQ,1747.451887
NKCE87C3JAXKXZRJ,2998.193838
NKCECQYZ24MSM3ZZ,3653.884151
SNDECZJR6APCXEZ4,11456.47963
TOPED9T3FXS8CP8M,5637.87171
ECIEF7MGVGZAZMGG,5026.619016
SHIE7DFNYZC6YWTT,245.7530423
SUDEJFBRVYEUZUDH,3114.569935
MNKEYGQMJHGZ4ZRX,1786.683474
BRAE8MVUMSMBMNJS,3398.420339
NKCEBBYSAJKEEQ8K,2908.18405
SNDE9WZJJ8YXWU5Q,8722.75415
CRTECN2QSXEHJHR5,4033.523867
